-1,1,75,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,75,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,90,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,90,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,105,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,105,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,120,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,120,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,135,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,135,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,150,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,150,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,165,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,165,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,180,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,180,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,195,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,195,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,210,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,210,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,225,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,15,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,30,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,45,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,75,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,90,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,105,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,120,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,135,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,240,150,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,240,165,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,240,180,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,240,195,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,210,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,240,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,255,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,255,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,270,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,270,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,285,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,285,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,300,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,300,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,315,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,315,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,330,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,330,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,345,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,345,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,240,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,255,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,270,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,285,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,300,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,315,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,330,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,345,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,375,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,390,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,405,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,420,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,435,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,450,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,465,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,480,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,495,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,510,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,360,525,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,360,540,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,360,555,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,360,570,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,360,585,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,360,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,375,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,375,270,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,375,315,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,375,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,390,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,390,315,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,390,360,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,390,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,5,405,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,405,315,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,405,405,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,405,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,420,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,420,315,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,420,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,435,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,435,315,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,435,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,450,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,450,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,465,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,465,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,480,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,480,450,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,480,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,495,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,495,450,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,495,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,510,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,510,450,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,510,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,525,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,525,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,540,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,540,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,555,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,555,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,570,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,570,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,585,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,585,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,600,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,615,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,630,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,645,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,660,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,675,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,690,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,705,225,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,735,735,0,0,0,0,0,0,0,0,0,0,0,0,0
